UKPRN,HE provider,Country of HE provider,Academic Year,Region of HE provider,Net cash inflow from operating activities as a % of total income,Surplus/(deficit) as a % of total income,Net cash inflow from operating activities as a % of total income - Outlier,Surplus/(deficit) as a % of total income - Outlier,Outlying value
10013122,Sysco Business Skills Academy Limited,England,2023/24,North West,0.345,0.008,True,False,True
10013220,Institute of Art - London Limited,England,2019/20,London,0.038,-0.047,False,False,False
10013220,Institute of Art - London Limited,England,2020/21,London,-0.206,-0.103,True,False,True
10013220,Institute of Art - London Limited,England,2021/22,London,0.115,-0.107,False,False,False
10013220,Institute of Art - London Limited,England,2022/23,London,0.015,-0.133,False,False,False
10013220,Institute of Art - London Limited,England,2023/24,London,-0.039,0.041,False,False,False
10013220,Institute of Art - London Limited,England,2024/25,London,-0.006999999999999999,0.028,False,False,False
10014001,University of Suffolk,England,2015/16,East of England,0.095,-0.006999999999999999,False,False,False
10014001,University of Suffolk,England,2016/17,East of England,0.055,0.009000000000000001,False,False,False
10014001,University of Suffolk,England,2017/18,East of England,0.081,0.032,False,False,False
10014001,University of Suffolk,England,2018/19,East of England,0.165,-0.044,False,False,False
10014001,University of Suffolk,England,2019/20,East of England,0.13,0.205,False,False,False
10014001,University of Suffolk,England,2020/21,East of England,0.218,0.11,False,False,False
10014001,University of Suffolk,England,2021/22,East of England,0.139,0.024,False,False,False
10014001,University of Suffolk,England,2022/23,East of England,0.131,0.11,False,False,False
10014001,University of Suffolk,England,2023/24,East of England,0.07,0.195,False,False,False
10015506,The London College,England,2019/20,London,0.349,0.3785,True,True,True
10015506,The London College,England,2020/21,London,0.28800000000000003,0.449,True,True,True
10015506,The London College,England,2021/22,London,0.298,0.336,True,True,True
10015506,The London College,England,2022/23,London,0.051,0.211,False,False,False
10015506,The London College,England,2023/24,London,0.037000000000000005,0.111,False,False,False
10015688,David Game College Ltd,England,2019/20,London,0.119,0.043,False,False,False
10015688,David Game College Ltd,England,2020/21,London,0.105,0.069,False,False,False
10015688,David Game College Ltd,England,2021/22,London,-0.01,0.041,False,False,False
10015688,David Game College Ltd,England,2022/23,London,0.025,0.009000000000000001,False,False,False
10015688,David Game College Ltd,England,2023/24,London,0.018000000000000002,0.009000000000000001,False,False,False
10019178,Point Blank Music School,England,2019/20,London,0.17800000000000002,0.233,False,False,False
10019178,Point Blank Music School,England,2020/21,London,0.188,0.24,False,False,False
10019178,Point Blank Music School,England,2021/22,London,0.141,0.198,False,False,False
10019178,Point Blank Music School,England,2022/23,London,0.168,0.233,False,False,False
10019178,Point Blank Music School,England,2023/24,London,0.424,0.28600000000000003,True,True,True
10019178,Point Blank Music School,England,2024/25,London,0.22,0.179,False,False,False
10019368,London College of Business Studies,England,2022/23,London,0.27,0.08199999999999999,True,False,True
10019368,London College of Business Studies,England,2023/24,London,0.547,0.334,True,True,True
10020038,Commonwealth College of Excellence,England,2022/23,London,0.667,0.083,True,False,True
10020038,Commonwealth College of Excellence,England,2023/24,London,0.009000000000000001,0.07200000000000001,False,False,False
10020118,Higher Rhythm Limited,England,2022/23,Yorkshire and The Humber,0.121,0.07200000000000001,False,False,False
10020118,Higher Rhythm Limited,England,2023/24,Yorkshire and The Humber,0.261,0.165,True,False,True
10020381,Tavistock and Portman NHS Foundation Trust,England,2020/21,London,0.121,0.01,False,False,False
10020381,Tavistock and Portman NHS Foundation Trust,England,2021/22,London,0.069,-0.17800000000000002,False,False,False
10020381,Tavistock and Portman NHS Foundation Trust,England,2022/23,London,-0.023,-0.051,False,False,False
10020381,Tavistock and Portman NHS Foundation Trust,England,2023/24,London,-0.042,-0.032,False,False,False
10020416,Missio Dei,England,2018/19,East Midlands,-0.086,-0.17600000000000002,False,False,False
10020416,Missio Dei,England,2019/20,East Midlands,0.092,0.084,False,False,False
10020416,Missio Dei,England,2020/21,East Midlands,0.085,0.226,False,False,False
10020416,Missio Dei,England,2021/22,East Midlands,0.246,0.221,False,False,False
10020416,Missio Dei,England,2022/23,East Midlands,0.005,0.054000000000000006,False,False,False
10020416,Missio Dei,England,2023/24,East Midlands,-0.065,-0.049,False,False,False
10020436,Royal School of Needlework (The),England,2019/20,London,0.015,0.06,False,False,False
10020436,Royal School of Needlework (The),England,2020/21,London,-0.098,-0.061,False,False,False
10020436,Royal School of Needlework (The),England,2021/22,London,-0.026,0.048,False,False,False
10020436,Royal School of Needlework (The),England,2022/23,London,-0.041,0.083,False,False,False
10020436,Royal School of Needlework (The),England,2023/24,London,-0.053,-0.115,False,False,False
10020436,Royal School of Needlework (The),England,2024/25,London,-0.174,-0.161,True,False,True
10021100,Regents Theological College,England,2019/20,West Midlands,0.087,0.045,False,False,False
10021100,Regents Theological College,England,2020/21,West Midlands,0.122,0.045,False,False,False
10021100,Regents Theological College,England,2021/22,West Midlands,0.126,0.073,False,False,False
10021100,Regents Theological College,England,2022/23,West Midlands,0.096,0.009000000000000001,False,False,False
10021100,Regents Theological College,England,2023/24,West Midlands,0.11,0.079,False,False,False
10021100,Regents Theological College,England,2024/25,West Midlands,0.092,0.026,False,False,False
10021256,William Booth College,England,2018/19,London,-0.05,0.018000000000000002,False,False,False
10021256,William Booth College,England,2019/20,London,-0.039,0.022,False,False,False
10021256,William Booth College,England,2020/21,London,0.12,0.163,False,False,False
10021256,William Booth College,England,2021/22,London,0.135,0.196,False,False,False
10021256,William Booth College,England,2022/23,London,0.076,0.038,False,False,False
10021256,William Booth College,England,2023/24,London,0.107,0.056,False,False,False
10021682,Kaplan Open Learning (Essex) Limited,England,2019/20,Yorkshire and The Humber,-0.199,0.182,True,False,True
10021682,Kaplan Open Learning (Essex) Limited,England,2020/21,Yorkshire and The Humber,0.061,0.197,False,False,False
10021682,Kaplan Open Learning (Essex) Limited,England,2021/22,Yorkshire and The Humber,-0.069,0.236,False,False,False
10021682,Kaplan Open Learning (Essex) Limited,England,2022/23,Yorkshire and The Humber,0.05,0.279,False,True,True
10021682,Kaplan Open Learning (Essex) Limited,England,2023/24,Yorkshire and The Humber,0.016,0.235,False,False,False
10021682,Kaplan Open Learning (Essex) Limited,England,2024/25,Yorkshire and The Humber,0.408,0.181,True,False,True
10022047,Empire College London Limited,England,2018/19,London,0.225,0.267,False,True,True
10022047,Empire College London Limited,England,2019/20,London,0.341,0.321,True,True,True
10022047,Empire College London Limited,England,2020/21,London,0.298,0.41,True,True,True
10022047,Empire College London Limited,England,2021/22,London,0.305,0.282,True,True,True
10022047,Empire College London Limited,England,2022/23,London,0.24,0.28600000000000003,False,True,True
10022047,Empire College London Limited,England,2023/24,London,0.245,0.321,False,True,True
10022087,Futureworks,England,2019/20,North West,0.005,0.028,False,False,False
10022087,Futureworks,England,2020/21,North West,0.069,0.055,False,False,False
10022087,Futureworks,England,2021/22,North West,0.042,0.092,False,False,False
10022087,Futureworks,England,2022/23,North West,0.022,0.032,False,False,False
10022087,Futureworks,England,2023/24,North West,0.063,-0.009000000000000001,False,False,False
10022087,Futureworks,England,2024/25,North West,-0.018000000000000002,-0.102,False,False,False
10022285,London School of Management Education,England,2019/20,London,0.122,0.232,False,False,False
10022285,London School of Management Education,England,2020/21,London,0.35,0.369,True,True,True
10022285,London School of Management Education,England,2021/22,London,0.07200000000000001,0.317,False,True,True
10022285,London School of Management Education,England,2022/23,London,0.094,0.228,False,False,False
10022285,London School of Management Education,England,2023/24,London,0.05,0.267,False,True,True
10022285,London School of Management Education,England,2024/25,London,0.133,0.25,False,False,False
10022944,Stratford College London (SCL),England,2023/24,London,-0.355,0.041,True,False,True
10022944,Stratford College London (SCL),England,2024/25,London,-0.08900000000000001,0.222,False,False,False
10023434,London School of Commerce & IT Limited,England,2018/19,London,0.251,0.117,False,False,False
10023434,London School of Commerce & IT Limited,England,2019/20,London,0.242,0.117,False,False,False
10023434,London School of Commerce & IT Limited,England,2020/21,London,0.7090000000000001,0.258,True,False,True
10023434,London School of Commerce & IT Limited,England,2021/22,London,0.648,0.394,True,True,True
10023434,London School of Commerce & IT Limited,England,2022/23,London,0.33,0.374,True,True,True
10023434,London School of Commerce & IT Limited,England,2023/24,London,0.417,0.368,True,True,True
10023442,The College of Osteopaths,England,2020/21,East of England,0.065,0.094,False,False,False
10023442,The College of Osteopaths,England,2021/22,East of England,0.112,0.005,False,False,False
10023442,The College of Osteopaths,England,2022/23,East of England,-0.132,-0.115,False,False,False
10023442,The College of Osteopaths,England,2023/24,East of England,-0.044,-0.117,False,False,False
10023442,The College of Osteopaths,England,2024/25,East of England,-0.414,-0.35600000000000004,True,True,True
10023452,The Markfield Institute of Higher Education,England,2019/20,East Midlands,0.14300000000000002,0.333,False,True,True
10023452,The Markfield Institute of Higher Education,England,2020/21,East Midlands,0.059,0.07,False,False,False
10023452,The Markfield Institute of Higher Education,England,2021/22,East Midlands,0.25,0.35700000000000004,False,True,True
10023452,The Markfield Institute of Higher Education,England,2022/23,East Midlands,0.106,-0.113,False,False,False
10023452,The Markfield Institute of Higher Education,England,2023/24,East Midlands,-0.09,-0.097,False,False,False
10023452,The Markfield Institute of Higher Education,England,2024/25,East Midlands,0.039,0.212,False,False,False
10023453,Matrix College of Counselling and Psychotherapy Ltd,England,2019/20,East of England,0.192,0.166,False,False,False
10023453,Matrix College of Counselling and Psychotherapy Ltd,England,2020/21,East of England,0.18600000000000005,0.18600000000000005,False,False,False
10023453,Matrix College of Counselling and Psychotherapy Ltd,England,2021/22,East of England,0.125,0.187,False,False,False
10023453,Matrix College of Counselling and Psychotherapy Ltd,England,2022/23,East of England,0.123,0.111,False,False,False
10023453,Matrix College of Counselling and Psychotherapy Ltd,England,2023/24,East of England,0.188,0.187,False,False,False
10023453,Matrix College of Counselling and Psychotherapy Ltd,England,2024/25,East of England,0.103,0.136,False,False,False
10023454,Moorlands College,England,2018/19,South East,0.006,-0.065,False,False,False
10023454,Moorlands College,England,2019/20,South East,0.131,0.029,False,False,False
10023454,Moorlands College,England,2020/21,South East,0.049,0.009000000000000001,False,False,False
10023454,Moorlands College,England,2021/22,South East,-0.066,-0.091,False,False,False
10023454,Moorlands College,England,2022/23,South East,0.033,-0.006999999999999999,False,False,False
10023454,Moorlands College,England,2023/24,South East,-0.14400000000000002,-0.152,False,False,False
10023456,Newbold College,England,2020/21,South East,-0.005,-0.006999999999999999,False,False,False
10023456,Newbold College,England,2021/22,South East,0.025,0.03,False,False,False
10023456,Newbold College,England,2022/23,South East,0.08199999999999999,-0.184,False,False,False
10023456,Newbold College,England,2023/24,South East,0.047,0.096,False,False,False
10023456,Newbold College,England,2024/25,South East,0.044,0.051,False,False,False
10023458,The Sherwood Psychotherapy Training Institute Limited,England,2019/20,East Midlands,0.073,0.067,False,False,False
10023458,The Sherwood Psychotherapy Training Institute Limited,England,2020/21,East Midlands,0.041,-0.006999999999999999,False,False,False
10023458,The Sherwood Psychotherapy Training Institute Limited,England,2021/22,East Midlands,-0.002,-0.031,False,False,False
10023458,The Sherwood Psychotherapy Training Institute Limited,England,2022/23,East Midlands,-0.17,-0.085,True,False,True
10023458,The Sherwood Psychotherapy Training Institute Limited,England,2023/24,East Midlands,0.034,0.01,False,False,False
10023458,The Sherwood Psychotherapy Training Institute Limited,England,2024/25,East Midlands,-0.005,-0.044,False,False,False
10023464,Trinity College Bristol,England,2019/20,South West,0.019,-0.041,False,False,False
10023464,Trinity College Bristol,England,2020/21,South West,0.076,0.019,False,False,False
10023464,Trinity College Bristol,England,2021/22,South West,0.095,0.008,False,False,False
10023464,Trinity College Bristol,England,2022/23,South West,-0.079,-0.098,False,False,False
10023464,Trinity College Bristol,England,2023/24,South West,0.002,-0.098,False,False,False
10023464,Trinity College Bristol,England,2024/25,South West,0.281,0.253,True,False,True
10023777,Mont Rose College of Management and Sciences Limited,England,2019/20,London,0.438,0.3,True,True,True
10023777,Mont Rose College of Management and Sciences Limited,England,2020/21,London,0.197,0.209,False,False,False
10023777,Mont Rose College of Management and Sciences Limited,England,2021/22,London,-0.873,0.295,True,True,True
10023777,Mont Rose College of Management and Sciences Limited,England,2022/23,London,0.187,0.24,False,False,False
10023777,Mont Rose College of Management and Sciences Limited,England,2023/24,London,0.046,0.196,False,False,False
10023777,Mont Rose College of Management and Sciences Limited,England,2024/25,London,0.157,0.17600000000000002,False,False,False
10023871,Results Consortium Limited,England,2019/20,East of England,-0.059,0.102,False,False,False
10023871,Results Consortium Limited,England,2020/21,East of England,-0.073,0.045,False,False,False
10023871,Results Consortium Limited,England,2021/22,East of England,-0.002,0.04,False,False,False
10023871,Results Consortium Limited,England,2022/23,East of England,0.264,0.162,True,False,True
10023871,Results Consortium Limited,England,2023/24,East of England,0.254,0.182,False,False,False
10024024,Central Film School,England,2019/20,London,-0.429,-0.337,True,True,True
10024024,Central Film School,England,2020/21,London,-0.653,-0.304,True,True,True
10024024,Central Film School,England,2021/22,London,-0.189,-0.172,True,False,True
10024024,Central Film School,England,2022/23,London,0.025,-0.111,False,False,False
10024024,Central Film School,England,2023/24,London,0.092,0.165,False,False,False
10024024,Central Film School,England,2024/25,London,0.126,0.198,False,False,False
10025197,University Centre Quayside Limited,England,2019/20,North East,-0.068,0.026,False,False,False
10025197,University Centre Quayside Limited,England,2020/21,North East,0.099,-0.081,False,False,False
10025197,University Centre Quayside Limited,England,2021/22,North East,-0.002,0.029,False,False,False
10025197,University Centre Quayside Limited,England,2022/23,North East,-0.011,0.054000000000000006,False,False,False
10025197,University Centre Quayside Limited,England,2023/24,North East,0.002,0.063,False,False,False
10026767,Dartington Hall Trust (The),England,2020/21,South West,-0.213,-0.187,True,False,True
10026767,Dartington Hall Trust (The),England,2021/22,South West,-0.575,-0.12,True,False,True
10026767,Dartington Hall Trust (The),England,2022/23,South West,-0.236,-0.304,True,True,True
10026921,Christ the Redeemer College,England,2018/19,London,0.339,0.122,True,False,True
10026921,Christ the Redeemer College,England,2019/20,London,0.11,0.213,False,False,False
10026921,Christ the Redeemer College,England,2020/21,London,0.287,0.322,True,True,True
10026921,Christ the Redeemer College,England,2021/22,London,0.299,0.308,True,True,True
10026921,Christ the Redeemer College,England,2022/23,London,0.267,0.229,True,False,True
10026921,Christ the Redeemer College,England,2023/24,London,0.069,0.103,False,False,False
10027603,International College of Musical Theatre,England,2023/24,London,-0.123,-0.309,False,True,True
10027603,International College of Musical Theatre,England,2024/25,London,0.095,0.091,False,False,False
10028216,Brit College,England,2019/20,London,-0.263,0.06,True,False,True
10028216,Brit College,England,2020/21,London,-0.314,0.06,True,False,True
10028216,Brit College,England,2021/22,London,-0.289,0.051,True,False,True
10028216,Brit College,England,2022/23,London,0.312,0.09,True,False,True
10028216,Brit College,England,2023/24,London,-0.028,0.043,False,False,False
10029147,London School of Jewish Studies,England,2023/24,London,-0.011,-0.049,False,False,False
10029682,The Islamic College,England,2020/21,London,0.23,0.054000000000000006,False,False,False
10029682,The Islamic College,England,2021/22,London,0.006999999999999999,0.05,False,False,False
10029682,The Islamic College,England,2022/23,London,0.179,-0.084,False,False,False
10029682,The Islamic College,England,2023/24,London,0.129,0.027000000000000003,False,False,False
10029682,The Islamic College,England,2024/25,London,0.133,0.024,False,False,False
10029843,Waltham International College Limited,England,2020/21,London,0.102,0.117,False,False,False
10029843,Waltham International College Limited,England,2021/22,London,0.287,0.165,True,False,True
10029843,Waltham International College Limited,England,2022/23,London,0.027000000000000003,0.13699999999999998,False,False,False
10029843,Waltham International College Limited,England,2023/24,London,0.17,0.138,False,False,False
10030129,Nelson College London Ltd,England,2018/19,London,0.133,0.159,False,False,False
10030129,Nelson College London Ltd,England,2019/20,London,0.338,0.222,True,False,True
10030129,Nelson College London Ltd,England,2020/21,London,0.197,0.28800000000000003,False,True,True
10030129,Nelson College London Ltd,England,2021/22,London,0.083,0.214,False,False,False
10030129,Nelson College London Ltd,England,2022/23,London,0.099,0.118,False,False,False
10030129,Nelson College London Ltd,England,2023/24,London,0.102,0.06,False,False,False
10030391,London Churchill College Ltd,England,2021/22,London,-0.745,-0.56,True,True,True
10030391,London Churchill College Ltd,England,2022/23,London,-0.6609999999999999,-0.604,True,True,True
10030391,London Churchill College Ltd,England,2023/24,London,0.344,0.21600000000000005,True,False,True
10030391,London Churchill College Ltd,England,2024/25,London,0.379,0.268,True,True,True
10030497,Anglo Skills College,England,2022/23,East Midlands,0.023,0.023,False,False,False
10030497,Anglo Skills College,England,2023/24,East Midlands,0.311,0.058,True,False,True
10030776,St Mellitus College,England,2018/19,London,-0.003,0.023,False,False,False
10030776,St Mellitus College,England,2019/20,London,0.08800000000000001,0.081,False,False,False
10030776,St Mellitus College,England,2020/21,London,0.152,0.119,False,False,False
10030776,St Mellitus College,England,2021/22,London,-0.006999999999999999,0.013,False,False,False
10030776,St Mellitus College,England,2022/23,London,-0.08800000000000001,-0.05,False,False,False
10030776,St Mellitus College,England,2023/24,London,0.087,-0.035,False,False,False
10031239,LMA,England,2022/23,North West,0.335,0.095,True,False,True
10031239,LMA,England,2023/24,North West,0.3720000000000001,-0.272,True,True,True
10031982,BPP University,England,2019/20,London,0.042,0.08199999999999999,False,False,False
10031982,BPP University,England,2020/21,London,0.062,0.204,False,False,False
10031982,BPP University,England,2021/22,London,0.13699999999999998,0.25,False,False,False
10031982,BPP University,England,2022/23,London,0.239,0.242,False,False,False
10031982,BPP University,England,2023/24,London,0.058,0.281,False,True,True
10031982,BPP University,England,2024/25,London,-0.015,0.327,False,True,True
10032036,Amity University [IN] London,England,2018/19,London,0.331,0.315,True,True,True
10032036,Amity University [IN] London,England,2019/20,London,-0.096,0.6459999999999999,False,True,True
10032036,Amity University [IN] London,England,2020/21,London,0.053,0.049,False,False,False
10032036,Amity University [IN] London,England,2021/22,London,-0.098,0.036000000000000004,False,False,False
10032036,Amity University [IN] London,England,2022/23,London,-0.059,0.207,False,False,False
10032036,Amity University [IN] London,England,2023/24,London,0.107,0.15,False,False,False
10032072,The Cambridge Theological Federation,England,2019/20,East of England,0.002,0.0,False,False,False
10032072,The Cambridge Theological Federation,England,2020/21,East of England,0.107,0.005,False,False,False
10032072,The Cambridge Theological Federation,England,2021/22,East of England,-0.114,-0.008,False,False,False
10032072,The Cambridge Theological Federation,England,2022/23,East of England,0.043,-0.035,False,False,False
10032072,The Cambridge Theological Federation,England,2023/24,East of England,-0.127,-0.075,False,False,False
10032072,The Cambridge Theological Federation,England,2024/25,East of England,0.16399999999999998,0.151,False,False,False
10032277,The Minster Centre,England,2019/20,London,0.049,-0.005,False,False,False
10032277,The Minster Centre,England,2020/21,London,0.046,-0.02,False,False,False
10032277,The Minster Centre,England,2021/22,London,-0.054000000000000006,0.009000000000000001,False,False,False
10032277,The Minster Centre,England,2022/23,London,-0.05,-0.027000000000000003,False,False,False
10032277,The Minster Centre,England,2023/24,London,-0.06,-0.053,False,False,False
10032282,The Queen's Foundation for Ecumenical Theological Education,England,2019/20,West Midlands,0.154,0.05,False,False,False
10032282,The Queen's Foundation for Ecumenical Theological Education,England,2020/21,West Midlands,0.015,0.025,False,False,False
10032282,The Queen's Foundation for Ecumenical Theological Education,England,2021/22,West Midlands,0.017,-0.051,False,False,False
10032282,The Queen's Foundation for Ecumenical Theological Education,England,2022/23,West Midlands,0.067,-0.106,False,False,False
10032282,The Queen's Foundation for Ecumenical Theological Education,England,2023/24,West Midlands,-0.038,-0.161,False,False,False
10032282,The Queen's Foundation for Ecumenical Theological Education,England,2024/25,West Midlands,-0.092,-0.163,False,False,False
10032288,West Dean College,England,2019/20,South East,0.085,-0.036000000000000004,False,False,False
10032288,West Dean College,England,2020/21,South East,-0.271,-0.343,True,True,True
10032288,West Dean College,England,2021/22,South East,0.08800000000000001,-0.281,False,True,True
10032288,West Dean College,England,2022/23,South East,-0.161,-0.222,True,False,True
10032288,West Dean College,England,2023/24,South East,-0.271,-0.218,True,False,True
10032288,West Dean College,England,2024/25,South East,-0.21600000000000005,-0.319,True,True,True
10032295,Emmanuel Theological College,England,2024/25,North West,0.063,0.208,False,False,False
10032594,London School of Academics Ltd,England,2018/19,London,0.29600000000000004,0.315,True,True,True
10032594,London School of Academics Ltd,England,2019/20,London,0.35100000000000003,0.362,True,True,True
10032594,London School of Academics Ltd,England,2020/21,London,0.384,0.473,True,True,True
10032594,London School of Academics Ltd,England,2021/22,London,0.335,0.474,True,True,True
10032594,London School of Academics Ltd,England,2022/23,London,0.053,0.134,False,False,False
10032594,London School of Academics Ltd,England,2023/24,London,0.201,0.252,False,False,False
10033187,Fairfield School of Business Ltd,England,2022/23,London,-0.264,0.056,True,False,True
10033187,Fairfield School of Business Ltd,England,2024/25,London,0.207,0.056,False,False,False
10034324,Court Theatre Training Company Ltd,England,2019/20,London,0.006999999999999999,0.046,False,False,False
10034324,Court Theatre Training Company Ltd,England,2020/21,London,0.057,0.051,False,False,False
10034324,Court Theatre Training Company Ltd,England,2021/22,London,0.115,0.077,False,False,False
10034324,Court Theatre Training Company Ltd,England,2022/23,London,-0.002,0.032,False,False,False
10034324,Court Theatre Training Company Ltd,England,2023/24,London,0.057,0.008,False,False,False
10034324,Court Theatre Training Company Ltd,England,2024/25,London,-0.006999999999999999,0.012,False,False,False
10034449,Leeds Conservatoire,England,2018/19,Yorkshire and The Humber,0.062,-0.159,False,False,False
10034449,Leeds Conservatoire,England,2019/20,Yorkshire and The Humber,0.039,-0.126,False,False,False
10034449,Leeds Conservatoire,England,2020/21,Yorkshire and The Humber,0.016,-0.053,False,False,False
10034449,Leeds Conservatoire,England,2021/22,Yorkshire and The Humber,0.029,-0.136,False,False,False
10034449,Leeds Conservatoire,England,2022/23,Yorkshire and The Humber,0.041,-0.09,False,False,False
10034449,Leeds Conservatoire,England,2023/24,Yorkshire and The Humber,0.053,-0.034,False,False,False
10035638,Institute of Contemporary Music Performance,England,2018/19,London,0.08,0.034,False,False,False
10035638,Institute of Contemporary Music Performance,England,2019/20,London,0.095,0.091,False,False,False
10035638,Institute of Contemporary Music Performance,England,2020/21,London,0.026,-0.023,False,False,False
10035638,Institute of Contemporary Music Performance,England,2021/22,London,0.321,0.01,True,False,True
10035638,Institute of Contemporary Music Performance,England,2023/24,London,0.425,-0.044,True,False,True
10035638,Institute of Contemporary Music Performance,England,2024/25,London,-0.022,0.057,False,False,False
10036456,Academy of Live Technology Ltd,England,2020/21,Yorkshire and The Humber,0.303,0.073,True,False,True
10036456,Academy of Live Technology Ltd,England,2021/22,Yorkshire and The Humber,1.011,0.021,True,False,True
10036456,Academy of Live Technology Ltd,England,2022/23,Yorkshire and The Humber,1.918,0.059,True,False,True
10036456,Academy of Live Technology Ltd,England,2023/24,Yorkshire and The Humber,0.15,0.114,False,False,False
10036456,Academy of Live Technology Ltd,England,2024/25,Yorkshire and The Humber,0.114,0.17,False,False,False
10037449,University of St Mark and St John,England,2015/16,South West,0.16399999999999998,0.022,False,False,False
10037449,University of St Mark and St John,England,2016/17,South West,0.145,-0.054000000000000006,False,False,False
10037449,University of St Mark and St John,England,2017/18,South West,0.095,0.05,False,False,False
10037449,University of St Mark and St John,England,2018/19,South West,0.104,0.023,False,False,False
10037449,University of St Mark and St John,England,2019/20,South West,0.08,-0.055,False,False,False
10037449,University of St Mark and St John,England,2020/21,South West,0.122,0.005,False,False,False
10037449,University of St Mark and St John,England,2021/22,South West,0.018000000000000002,-0.033,False,False,False
10037449,University of St Mark and St John,England,2022/23,South West,0.036000000000000004,-0.083,False,False,False
10037449,University of St Mark and St John,England,2023/24,South West,0.02,-0.093,False,False,False
10037544,BIMM University,England,2019/20,South East,0.031,0.28600000000000003,False,True,True
10037544,BIMM University,England,2020/21,South East,0.2,0.281,False,True,True
10037544,BIMM University,England,2021/22,South East,0.112,0.273,False,True,True
10037544,BIMM University,England,2022/23,South East,0.045,0.271,False,True,True
10037544,BIMM University,England,2023/24,South East,0.14400000000000002,0.252,False,False,False
10037544,BIMM University,England,2024/25,South East,-0.018000000000000002,0.3720000000000001,False,True,True
10038772,British Academy of Jewellery Limited,England,2019/20,London,-0.031,0.053,False,False,False
10038772,British Academy of Jewellery Limited,England,2020/21,London,0.063,0.048,False,False,False
10038772,British Academy of Jewellery Limited,England,2021/22,London,0.083,0.07,False,False,False
10038772,British Academy of Jewellery Limited,England,2022/23,London,0.327,0.115,True,False,True
10038772,British Academy of Jewellery Limited,England,2023/24,London,0.08,0.133,False,False,False
10039082,City and Guilds of London Art School,England,2019/20,London,0.145,-0.047,False,False,False
10039082,City and Guilds of London Art School,England,2020/21,London,0.183,0.08800000000000001,False,False,False
10039082,City and Guilds of London Art School,England,2021/22,London,-0.001,-0.052000000000000005,False,False,False
10039082,City and Guilds of London Art School,England,2022/23,London,0.128,-0.05,False,False,False
10039082,City and Guilds of London Art School,England,2023/24,London,-0.006,0.034,False,False,False
10039082,City and Guilds of London Art School,England,2024/25,London,-0.018000000000000002,0.012,False,False,False
10039956,The University of Law,England,2019/20,London,0.062,0.078,False,False,False
10039956,The University of Law,England,2020/21,London,0.122,0.136,False,False,False
10039956,The University of Law,England,2021/22,London,0.224,0.16399999999999998,False,False,False
10039956,The University of Law,England,2022/23,London,-0.006,-0.051,False,False,False
10039956,The University of Law,England,2023/24,London,0.14400000000000002,0.01,False,False,False
10040812,Harper Adams University,England,2015/16,West Midlands,0.185,0.05,False,False,False
10040812,Harper Adams University,England,2016/17,West Midlands,0.13,0.033,False,False,False
10040812,Harper Adams University,England,2017/18,West Midlands,0.111,0.01,False,False,False
10040812,Harper Adams University,England,2018/19,West Midlands,0.157,0.024,False,False,False
10040812,Harper Adams University,England,2019/20,West Midlands,0.117,-0.028,False,False,False
10040812,Harper Adams University,England,2020/21,West Midlands,0.152,0.004,False,False,False
10040812,Harper Adams University,England,2021/22,West Midlands,0.146,-0.018000000000000002,False,False,False
10040812,Harper Adams University,England,2022/23,West Midlands,0.149,0.03,False,False,False
10040812,Harper Adams University,England,2023/24,West Midlands,0.07200000000000001,0.012,False,False,False
10041898,Apex College,England,2019/20,London,0.039,0.07,False,False,False
10041898,Apex College,England,2020/21,London,0.319,0.062,True,False,True
10041898,Apex College,England,2021/22,London,-0.084,0.065,False,False,False
10041898,Apex College,England,2022/23,London,0.28800000000000003,0.292,True,True,True
10041898,Apex College,England,2023/24,London,0.142,0.191,False,False,False
10041898,Apex College,England,2024/25,London,0.219,0.258,False,False,False
10042500,Global Banking School Limited,England,2018/19,London,0.081,0.126,False,False,False
10042500,Global Banking School Limited,England,2019/20,London,0.161,0.184,False,False,False
10042500,Global Banking School Limited,England,2020/21,London,0.161,0.17800000000000002,False,False,False
10042500,Global Banking School Limited,England,2021/22,London,0.095,0.198,False,False,False
10042500,Global Banking School Limited,England,2022/23,London,0.146,0.222,False,False,False
10042500,Global Banking School Limited,England,2023/24,London,0.158,0.263,False,True,True
10042570,Escape Studios,England,2019/20,London,-0.064,-0.57,False,True,True
10042570,Escape Studios,England,2020/21,London,-0.263,-0.649,True,True,True
10042570,Escape Studios,England,2021/22,London,-0.581,-0.675,True,True,True
10042570,Escape Studios,England,2022/23,London,1.1585,-0.901,True,True,True
10042570,Escape Studios,England,2023/24,London,-0.7120000000000001,-0.5670000000000001,True,True,True
10042679,International Business College Manchester Limited,England,2022/23,North West,0.769,-0.104,True,False,True
10042679,International Business College Manchester Limited,England,2023/24,North West,-0.098,0.063,False,False,False
10042737,UK Business College Ltd,England,2022/23,London,0.258,0.238,True,False,True
10042737,UK Business College Ltd,England,2024/25,London,-0.222,0.194,True,False,True
10045289,St Nicholas Montessori Training Limited,England,2019/20,London,-0.107,-0.5920000000000001,False,True,True
10045289,St Nicholas Montessori Training Limited,England,2020/21,London,-0.016,0.265,False,True,True
10045476,Met Film School Limited,England,2019/20,London,0.258,0.108,True,False,True
10045476,Met Film School Limited,England,2020/21,London,0.34,0.053,True,False,True
10045476,Met Film School Limited,England,2021/22,London,-0.111,0.039,False,False,False
